CustomerID,recency,frequency,monetary,r_score,f_score,m_score,segment,rf_score
14561,76,69,1080.76,2,4,4,At Risk,24
14562,4,446,4709.22,5,5,5,Champions,55
14565,96,129,3073.77,2,5,5,At Risk,25
14566,111,4,1432.0,2,1,4,Lost Customers,21
14567,35,34,1524.46,3,3,4,Others,33
14569,1,12,227.39,5,1,1,New Customers,51
14570,281,29,218.06,1,2,1,Lost Customers,12
14572,3,273,2803.69,5,5,5,Champions,55
14573,180,241,1603.72,1,5,4,At Risk,15
14576,372,1,35.400000000000006,1,1,1,Lost Customers,11
14577,13,123,859.71,4,4,3,Loyal Customers,44
14578,3,24,168.63,5,2,1,New Customers,52
14581,17,17,138.6,4,2,1,New Customers,42
14582,41,6,114.11,3,1,1,Others,31
14583,6,330,1052.55,5,5,4,Champions,55
14584,169,101,1029.26,2,4,4,At Risk,24
14585,50,29,157.05,3,2,1,Others,32
14586,227,27,134.16,1,2,1,Lost Customers,12
14587,19,384,1598.24,4,5,4,Loyal Customers,45
14589,372,3,39.75,1,1,1,Lost Customers,11
14591,15,197,1447.14,4,5,4,Loyal Customers,45
14592,35,164,570.46,3,5,3,Others,35
14593,22,152,617.99,4,5,3,Loyal Customers,45
14594,7,53,379.83,5,3,2,Others,53
14595,20,102,1740.6,4,4,4,Loyal Customers,44
14597,11,55,883.15,5,3,3,Others,53
14598,44,50,221.97,3,3,1,Others,33
14600,306,25,393.33000000000004,1,2,2,Lost Customers,12
14601,11,7,213.96,5,1,1,New Customers,51
14603,275,2,660.0,1,1,3,Lost Customers,11
14606,1,2782,11713.85,5,5,5,Champions,55
14607,16,114,11341.1,4,4,5,Loyal Customers,44
14608,4,20,1785.15,5,2,4,New Customers,52
14609,72,4,601.56,2,1,3,Lost Customers,21
14616,243,3,406.08000000000004,1,1,2,Lost Customers,11
14618,9,17,538.59,5,2,3,New Customers,52
14619,239,22,379.51,1,2,2,Lost Customers,12
14620,204,30,393.28000000000003,1,3,2,Others,13
14621,1,96,1765.76,5,4,4,Loyal Customers,54
14622,185,21,320.58000000000004,1,2,2,Lost Customers,12
14623,32,135,869.35,4,5,3,Loyal Customers,45
14624,57,13,225.85,3,1,1,Others,31
14625,185,57,848.48,1,3,3,Others,13
14626,9,126,2757.07,5,5,5,Champions,55
14627,312,5,-21.85,1,1,1,Lost Customers,11
14628,91,24,671.96,2,2,3,Lost Customers,22
14629,4,153,939.21,5,5,4,Champions,55
14631,51,41,1006.98,3,3,4,Others,33
14632,263,8,114.56,1,1,1,Lost Customers,11
14633,266,20,344.90000000000003,1,2,2,Lost Customers,12
14636,36,28,609.85,3,2,3,Others,32
14638,51,16,443.6,3,2,2,Others,32
14639,52,175,2952.34,3,5,5,Others,35
14640,16,113,2042.15,4,4,5,Loyal Customers,44
14641,22,7,110.46,4,1,1,New Customers,41
14642,59,2,96.12,3,1,1,Others,31
14643,170,34,668.61,2,3,3,Others,23
14644,9,29,780.46,5,2,3,New Customers,52
14645,157,30,597.09,2,3,3,Others,23
14646,2,2085,279489.02,5,5,5,Champions,55
14647,201,30,243.22,1,3,2,Others,13
14649,5,199,1417.29,5,5,4,Champions,55
14651,67,102,654.6,3,4,3,Others,34
14652,77,29,114.18,2,2,1,Lost Customers,22
14653,1,237,1947.55,5,5,4,Champions,55
14655,4,50,1930.15,5,3,4,Others,53
14656,169,80,291.05,2,4,2,At Risk,24
14657,18,127,838.27,4,5,3,Loyal Customers,45
14658,5,29,247.15,5,2,2,New Customers,52
14659,9,259,2456.53,5,5,5,Champions,55
14660,87,30,285.74,2,3,2,Others,23
14661,27,4,107.95,4,1,1,New Customers,41
14662,29,168,771.17,4,5,3,Loyal Customers,45
14664,20,99,637.89,4,4,3,Loyal Customers,44
14665,61,117,1258.38,3,4,4,Others,34
14666,24,14,195.25,4,1,1,New Customers,41
14667,11,576,9231.2,5,5,5,Champions,55
14669,242,170,1269.99,1,5,4,At Risk,15
14670,280,132,411.53,1,5,2,At Risk,15
14672,235,61,765.55,1,4,3,At Risk,14
14673,3,74,1736.4,5,4,4,Loyal Customers,54
14675,16,102,604.75,4,4,3,Loyal Customers,44
14676,31,44,2543.2400000000002,4,3,5,Others,43
14679,372,1,-2.55,1,1,1,Lost Customers,11
14680,25,320,26932.34,4,5,5,Loyal Customers,45
14681,71,7,498.95,3,1,3,Others,31
14682,188,2,52.0,1,1,1,Lost Customers,11
14684,26,421,1236.28,4,5,4,Loyal Customers,45
14687,107,15,628.38,2,2,3,Lost Customers,22
14688,8,359,5107.38,5,5,5,Champions,55
14689,209,13,112.8,1,1,1,Lost Customers,11
14690,44,54,358.61,3,3,2,Others,33
14691,31,71,2114.33,4,4,5,Loyal Customers,44
14692,137,69,582.05,2,4,3,At Risk,24
14693,265,8,172.9,1,1,1,Lost Customers,11
14696,4,133,2070.97,5,5,5,Champions,55
14697,218,22,188.60999999999999,1,2,1,Lost Customers,12
14698,2,210,1250.76,5,5,4,Champions,55
14699,214,8,109.13000000000001,1,1,1,Lost Customers,11
14700,32,115,2235.3,4,4,5,Loyal Customers,44
14701,11,350,2486.2200000000003,5,5,5,Champions,55
14702,1,348,3250.64,5,5,5,Champions,55
14703,15,22,318.17,4,2,2,New Customers,42
14704,11,415,1546.91,5,5,4,Champions,55
14705,199,1,179.0,1,1,1,Lost Customers,11
14708,3,29,1096.67,5,2,4,New Customers,52
14709,15,197,4911.14,4,5,5,Loyal Customers,45
14710,14,139,606.13,4,5,3,Loyal Customers,45
14711,10,359,2838.2,5,5,5,Champions,55
14712,29,25,917.07,4,2,4,New Customers,42
14713,9,341,2664.2599999999998,5,5,5,Champions,55
14714,24,10,160.19,4,1,1,New Customers,41
14715,25,71,867.38,4,4,3,Loyal Customers,44
14716,43,55,329.68,3,3,2,Others,33
14719,2,238,1592.18,5,5,4,Champions,55
14720,6,37,663.81,5,3,3,Others,53
14722,147,29,187.92000000000002,2,2,1,Lost Customers,22
14723,10,278,1158.3,5,5,4,Champions,55
14725,25,52,718.08,4,3,3,Others,43
14727,274,10,268.58,1,1,2,Lost Customers,11
14729,374,71,313.49,1,4,2,At Risk,14
14730,1,501,2005.06,5,5,5,Champions,55
14731,47,45,380.02,3,3,2,Others,33
14732,8,149,2686.34,5,5,5,Champions,55
14733,9,216,9451.54,5,5,5,Champions,55
14735,4,205,5807.6900000000005,5,5,5,Champions,55
14737,4,17,1164.55,5,2,4,New Customers,52
14738,39,56,1289.94,3,3,4,Others,33
14739,2,61,3899.1,5,4,5,Loyal Customers,54
14740,191,93,1423.21,1,4,4,At Risk,14
14741,12,59,1400.34,4,4,4,Loyal Customers,44
14744,16,28,1088.53,4,2,4,New Customers,42
14745,113,70,1167.16,2,4,4,At Risk,24
14747,248,19,294.3,1,2,2,Lost Customers,12
14748,29,92,1311.79,4,4,4,Loyal Customers,44
14752,44,5,389.64,3,1,2,Others,31
14753,87,30,563.15,2,3,3,Others,23
14754,45,41,638.05,3,3,3,Others,33
14755,10,237,4965.38,5,5,5,Champions,55
14756,15,38,738.96,4,3,3,Others,43
14757,75,19,420.5,2,2,2,Lost Customers,22
14758,145,71,1484.06,2,4,4,At Risk,24
14759,5,102,1625.97,5,4,4,Loyal Customers,54
14760,294,7,53.8,1,1,1,Lost Customers,11
14761,59,11,255.9,3,1,2,Others,31
14762,264,21,300.52,1,2,2,Lost Customers,12
14764,44,7,250.55,3,1,2,Others,31
14765,29,39,254.11,4,3,2,Others,43
14766,8,137,2423.07,5,5,5,Champions,55
14768,17,6,139.5,4,1,1,New Customers,41
14769,3,1094,10641.6,5,5,5,Champions,55
14770,232,52,876.42,1,3,3,Others,13
14772,112,9,139.26,2,1,1,Lost Customers,21
14775,58,60,1011.9,3,4,4,Others,34
14776,51,134,2195.58,3,5,5,Others,35
14777,4,3,-17.45,5,1,1,New Customers,51
14778,127,35,730.86,2,3,3,Others,23
14779,281,41,386.15,1,3,2,Others,13
14780,55,27,447.68,3,2,2,Others,32
14782,320,6,200.10000000000002,1,1,1,Lost Customers,11
14784,26,15,289.99,4,2,2,New Customers,42
14785,10,3,77.4,5,1,1,New Customers,51
14788,7,30,679.4399999999999,5,3,3,Others,53
14789,29,6,197.64,4,1,1,New Customers,41
14790,17,46,745.06,4,3,3,Others,43
14792,64,4,0.0,3,1,1,Others,31
14793,4,15,214.14,5,2,1,New Customers,52
14794,3,82,1272.11,5,4,4,Loyal Customers,54
14795,166,6,131.45000000000002,2,1,1,Lost Customers,21
14796,1,1165,7839.51,5,5,5,Champions,55
14798,53,12,173.74,3,1,1,Others,31
14799,51,13,157.7,3,1,1,Others,31
14800,48,392,4236.34,3,5,5,Others,35
14801,61,59,193.14,3,4,1,Others,34
14803,162,44,845.55,2,3,3,Others,23
14804,9,12,353.27,5,1,2,New Customers,51
14805,15,47,554.65,4,3,3,Others,43
14806,75,11,193.39000000000001,2,1,1,Lost Customers,21
14808,40,256,2175.37,3,5,5,Others,35
14810,41,255,2087.88,3,5,5,Others,35
14813,370,30,155.43,1,3,1,Others,13
14815,37,53,778.5,3,3,3,Others,33
14816,197,4,271.85,1,1,2,Lost Customers,11
14817,200,63,1110.34,1,4,4,At Risk,14
14818,74,48,657.8,2,3,3,Others,23
14819,64,13,272.07,3,1,2,Others,31
14820,21,29,507.29,4,2,3,New Customers,42
14821,367,2,48.800000000000004,1,1,1,Lost Customers,11
14823,180,70,321.43,1,4,2,At Risk,14
14824,10,29,1127.71,5,2,4,New Customers,52
14825,4,121,2226.91,5,4,5,Loyal Customers,54
14828,197,17,2139.76,1,2,5,Lost Customers,12
14829,29,45,644.65,4,3,3,Others,43
14830,53,40,197.13,3,3,1,Others,33
14834,18,70,1698.35,4,4,4,Loyal Customers,44
14836,10,6,102.44999999999999,5,1,1,New Customers,51
14837,90,110,1641.2,2,4,4,At Risk,24
14840,268,4,62.85,1,1,1,Lost Customers,11
14841,53,138,3295.76,3,5,5,Others,35
14842,35,158,2456.8,3,5,5,Others,35
14844,64,130,3189.81,3,5,5,Others,35
14847,149,13,309.4,2,1,2,Lost Customers,21
14849,22,392,7904.28,4,5,5,Loyal Customers,45
14850,312,22,278.15,1,2,2,Lost Customers,12
14851,23,28,511.35,4,2,3,New Customers,42
14852,58,143,2836.69,3,5,5,Others,35
14853,9,10,463.05,5,1,2,New Customers,51
14854,78,131,2749.89,2,5,5,At Risk,25
14855,119,20,645.65,2,2,3,Lost Customers,22
14856,36,66,1311.3799999999999,3,4,4,Others,34
14857,60,61,1165.65,3,4,4,Others,34
14859,13,59,1352.04,4,4,4,Loyal Customers,44
14860,9,12,168.62,5,1,1,New Customers,51
14861,52,6,125.79,3,1,1,Others,31
14862,26,48,841.1999999999999,4,3,3,Others,43
14863,29,11,266.76,4,1,2,New Customers,41
14865,7,4,52.2,5,1,1,New Customers,51
14866,11,103,14197.45,5,4,5,Loyal Customers,54
14867,186,37,701.33,1,3,3,Others,13
14868,3,147,2939.64,5,5,5,Champions,55
14869,4,72,721.95,5,4,3,Loyal Customers,54
14870,262,13,327.25,1,1,2,Lost Customers,11
14871,3,98,522.38,5,4,3,Loyal Customers,54
14873,210,28,519.68,1,2,3,Lost Customers,12
14875,9,50,1448.72,5,3,4,Others,53
14878,13,124,1485.54,4,4,4,Loyal Customers,44
14880,77,47,706.19,2,3,3,Others,23
14881,20,17,255.4,4,2,2,New Customers,42
14882,27,11,589.7,4,1,3,New Customers,41
14883,19,54,756.64,4,3,3,Others,43
14885,132,15,765.3199999999999,2,2,3,Lost Customers,22
14886,253,18,364.8,1,2,2,Lost Customers,12
14887,79,6,1862.0,2,1,4,Lost Customers,21
14888,207,20,369.2,1,2,2,Lost Customers,12
14889,336,10,135.9,1,1,1,Lost Customers,11
14890,254,7,125.65,1,1,1,Lost Customers,11
14891,148,33,554.38,2,3,3,Others,23
14893,10,73,1237.8500000000001,5,4,4,Loyal Customers,54
14894,85,23,655.75,2,2,3,Lost Customers,22
14895,8,506,11020.26,5,5,5,Champions,55
14896,205,43,468.77000000000004,1,3,3,Others,13
14897,8,55,1366.38,5,3,4,Others,53
14898,23,119,1228.32,4,4,4,Loyal Customers,44
14901,11,98,1414.99,5,4,4,Loyal Customers,54
14902,21,24,314.11,4,2,2,New Customers,42
14903,21,364,2744.48,4,5,5,Loyal Customers,45
14904,2,69,1025.44,5,4,4,Loyal Customers,54
14905,154,18,599.9,2,2,3,Lost Customers,22
14907,3,168,3478.85,5,5,5,Champions,55
14908,74,9,277.8,2,1,2,Lost Customers,21
14910,3,35,389.86,5,3,2,Others,53
14911,1,5903,132572.62,5,5,5,Champions,55
14912,17,28,841.52,4,2,3,New Customers,42
14913,36,87,1227.43,3,4,4,Others,34
14915,86,13,258.83,2,1,2,Lost Customers,21
14916,71,79,1264.84,3,4,4,Others,34
14918,116,45,1610.15,2,3,4,Others,23
14920,213,57,977.77,1,3,4,Others,13
14921,30,78,1316.07,4,4,4,Loyal Customers,44
14923,51,44,749.1,3,3,3,Others,33
14924,246,10,310.05,1,1,2,Lost Customers,11
14929,32,11,223.88,4,1,1,New Customers,41
14930,109,128,2372.86,2,5,5,At Risk,25
14931,5,42,964.6800000000001,5,3,4,Others,53
14932,366,17,363.53,1,2,2,Lost Customers,12
14934,73,88,1888.84,2,4,4,At Risk,24
14935,297,10,1784.71,1,1,4,Lost Customers,11
14936,9,366,8117.42,5,5,5,Champions,55
14937,57,35,1617.63,3,3,4,Others,33
14944,30,172,5842.95,4,5,5,Loyal Customers,45
14946,14,3,100.9,4,1,1,New Customers,41
14947,72,14,290.82,2,1,2,Lost Customers,21
14948,23,64,1066.57,4,4,4,Loyal Customers,44
14950,9,20,361.25,5,2,2,New Customers,52
14951,79,20,311.69,2,2,2,Lost Customers,22
14952,46,149,7912.79,3,5,5,Others,35
14953,25,55,289.82,4,3,2,Others,43
14954,12,85,336.17,4,4,2,Loyal Customers,44
14957,253,12,58.49,1,1,1,Lost Customers,11
14958,147,42,499.68,2,3,3,Others,23
14959,59,61,684.97,3,4,3,Others,34
14960,8,27,221.27,5,2,1,New Customers,52
14961,11,317,7006.58,5,5,5,Champions,55
14962,271,5,126.7,1,1,1,Lost Customers,11
14963,10,198,1487.8,5,5,4,Champions,55
14964,247,13,206.21,1,1,1,Lost Customers,11
14965,96,83,599.0,2,4,3,At Risk,24
14966,15,38,191.32,4,3,1,Others,43
14967,50,6,463.8,3,1,2,Others,31
14968,30,37,147.59,4,3,1,Others,43
14970,68,34,1592.06,3,3,4,Others,33
14971,35,160,1116.57,3,5,4,Others,35
14972,128,18,114.77,2,2,1,Lost Customers,22
14973,107,32,1314.45,2,3,4,Others,23
14974,37,21,114.39,3,2,1,Others,32
14975,57,11,279.94,3,1,2,Others,31
14976,57,73,765.86,3,4,3,Others,34
14978,72,216,1931.42,2,5,4,At Risk,25
14981,246,8,102.12,1,1,1,Lost Customers,11
14984,19,41,213.27,4,3,1,Others,43
14985,198,87,296.75,1,4,2,At Risk,14
14987,16,4,326.4,4,1,2,New Customers,41
14988,212,40,334.54,1,3,2,Others,13
14995,39,61,233.23000000000002,3,4,1,Others,34
14997,46,27,540.98,3,2,3,Others,32
14998,170,75,429.87,2,4,2,At Risk,24
15000,48,77,490.52,3,4,3,Others,34
15002,116,115,1641.76,2,4,4,At Risk,24
15004,147,158,1246.32,2,5,4,At Risk,25
15005,16,1160,6180.49,4,5,5,Loyal Customers,45
15006,51,144,502.09,3,5,3,Others,35
15007,159,12,156.91,2,1,1,Lost Customers,21
15009,12,182,1261.78,4,5,4,Loyal Customers,45
15010,36,20,308.94,3,2,2,Others,32
15012,54,128,423.04,3,5,2,Others,35
15014,43,35,260.17,3,3,2,Others,33
15016,173,20,170.04,2,2,1,Lost Customers,22
15017,34,20,125.58,3,2,1,Others,32
15018,39,32,456.26,3,3,2,Others,33
15019,267,70,266.0,1,4,2,At Risk,14
15021,9,479,1872.28,5,5,4,Champions,55
15022,12,135,905.04,4,5,3,Loyal Customers,45
15023,3,563,6763.16,5,5,5,Champions,55
15024,10,155,1661.33,5,5,4,Champions,55
15025,33,72,377.01,3,4,2,Others,34
15026,80,61,469.0,2,4,3,At Risk,24
15027,31,37,1051.95,4,3,4,Others,43
15028,8,48,627.13,5,3,3,Others,53
15030,72,7,518.28,2,1,3,Lost Customers,21
15031,4,111,668.14,5,4,3,Loyal Customers,54
15032,256,55,4464.1,1,3,5,Others,13
15033,5,513,2571.02,5,5,5,Champions,55
15034,16,400,4277.66,4,5,5,Loyal Customers,45
15035,90,27,252.73000000000002,2,2,2,Lost Customers,22
15036,72,127,465.55,2,5,3,At Risk,25
15038,43,133,665.59,3,5,3,Others,35
15039,10,1508,19786.44,5,5,5,Champions,55
15041,170,67,180.35,2,4,1,At Risk,24
15042,199,5,135.93,1,1,1,Lost Customers,11
15043,31,3,537.0,4,1,3,New Customers,41
15044,19,461,7629.38,4,5,5,Loyal Customers,45
15045,152,13,633.66,2,1,3,Lost Customers,21
15046,9,207,5064.01,5,5,5,Champions,55
15047,270,22,343.62,1,2,2,Lost Customers,12
15048,65,98,380.57,3,4,2,Others,34
15049,274,3,121.17000000000002,1,1,1,Lost Customers,11
15050,25,80,1727.17,4,4,4,Loyal Customers,44
15051,23,143,1391.61,4,5,4,Loyal Customers,45
15052,319,30,215.78,1,3,1,Others,13
15053,5,71,697.79,5,4,3,Loyal Customers,54
15054,12,114,302.1,4,4,2,Loyal Customers,44
15057,275,25,1489.5,1,2,4,Lost Customers,12
15058,25,276,2124.9900000000002,4,5,5,Loyal Customers,45
15059,41,239,1325.82,3,5,4,Others,35
15060,8,121,303.09,5,4,2,Loyal Customers,54
15061,4,410,54228.74,5,5,5,Champions,55
15062,71,57,987.86,3,3,4,Others,33
15063,213,5,370.79999999999995,1,1,2,Lost Customers,11
15065,38,158,3135.98,3,5,5,Others,35
15066,32,53,760.59,4,3,3,Others,43
15067,78,82,1744.76,2,4,4,At Risk,24
15068,46,104,553.36,3,4,3,Others,34
15069,179,70,1109.53,1,4,4,At Risk,14
15070,373,1,106.2,1,1,1,Lost Customers,11
15071,94,26,982.07,2,2,4,Lost Customers,22
15073,10,76,612.43,5,4,3,Loyal Customers,54
15074,105,42,748.87,2,3,3,Others,23
15075,78,27,773.03,2,2,3,Lost Customers,22
15076,173,49,880.85,2,3,3,Others,23
15078,7,451,9623.35,5,5,5,Champions,55
15079,213,48,893.66,1,3,3,Others,13
15081,22,35,487.35,4,3,3,Others,43
15083,257,5,88.2,1,1,1,Lost Customers,11
15087,282,15,306.94,1,2,2,Lost Customers,12
15088,21,60,1140.27,4,4,4,Loyal Customers,44
15089,10,145,2420.84,5,5,5,Champions,55
15090,308,23,381.32,1,2,2,Lost Customers,12
15091,54,31,476.96,3,3,3,Others,33
15092,215,26,457.81,1,2,2,Lost Customers,12
15093,18,112,4410.14,4,4,5,Loyal Customers,44
15095,104,49,1364.7,2,3,4,Others,23
15096,43,11,219.39000000000001,3,1,1,Others,31
15097,4,25,248.08,5,2,2,New Customers,52
15098,182,5,649.5,1,1,3,Lost Customers,11
15099,84,23,410.48,2,2,2,Lost Customers,22
15100,330,6,635.1,1,1,3,Lost Customers,11
15101,9,9,310.03,5,1,2,New Customers,51
15103,31,35,703.36,4,3,3,Others,43
15104,167,71,1002.54,2,4,4,At Risk,24
15105,18,101,2298.93,4,4,5,Loyal Customers,44
15106,18,102,1407.73,4,4,4,Loyal Customers,44
15107,311,20,247.66,1,2,2,Lost Customers,12
15108,142,61,1291.75,2,4,4,At Risk,24
15109,241,31,463.75,1,3,2,Others,13
15110,24,40,970.25,4,3,4,Others,43
15111,29,84,1567.48,4,4,4,Loyal Customers,44
15113,10,101,3439.41,5,4,5,Loyal Customers,54
15114,30,197,2760.56,4,5,5,Loyal Customers,45
15115,18,21,340.11,4,2,2,New Customers,42
15116,18,45,1352.75,4,3,4,Others,43
15117,15,80,1550.13,4,4,4,Loyal Customers,44
15118,134,1,244.8,2,1,2,Lost Customers,21
15119,246,14,266.4,1,1,2,Lost Customers,11
15120,130,22,343.82,2,2,2,Lost Customers,22
15121,50,28,457.72,3,2,2,Others,32
15122,85,87,1612.13,2,4,4,At Risk,24
15123,7,106,2199.31,5,4,5,Loyal Customers,54
15124,23,15,184.19,4,2,1,New Customers,42
15125,25,140,11117.05,4,5,5,Loyal Customers,45
15127,66,16,406.53,3,2,2,Others,32
15128,60,111,1419.54,3,4,4,Others,34
15129,50,84,3447.4,3,4,5,Others,34
15130,170,22,330.11,2,2,2,Lost Customers,22
15132,18,52,977.9300000000001,4,3,4,Others,43
15133,128,29,982.42,2,2,4,Lost Customers,22
15134,15,73,1387.99,4,4,4,Loyal Customers,44
15135,233,10,127.15,1,1,1,Lost Customers,11
15136,3,69,1282.45,5,4,4,Loyal Customers,54
15139,240,13,178.96,1,1,1,Lost Customers,11
15140,52,81,2350.0,3,4,5,Others,34
15142,46,26,498.74,3,2,3,Others,32
15143,226,14,259.45,1,1,2,Lost Customers,11
15144,8,218,6530.04,5,5,5,Champions,55
15145,4,67,1194.73,5,4,4,Loyal Customers,54
15146,165,95,1313.66,2,4,4,At Risk,24
15147,219,29,608.65,1,2,3,Lost Customers,12
15148,11,20,301.29,5,2,2,New Customers,52
15149,134,23,520.8000000000001,2,2,3,Lost Customers,22
15150,17,344,5303.97,4,5,5,Loyal Customers,45
15152,10,278,4684.24,5,5,5,Champions,55
15153,31,22,329.25,4,2,2,New Customers,42
15154,74,92,240.27,2,4,2,At Risk,24
15156,1,55,961.49,5,3,4,Others,53
15157,4,133,1869.5,5,5,4,Champions,55
15158,45,7,401.40000000000003,3,1,2,Others,31
15159,2,720,18573.68,5,5,5,Champions,55
15160,357,4,158.16,1,1,1,Lost Customers,11
15163,18,29,304.47,4,2,2,New Customers,42
15164,69,103,843.05,3,4,3,Others,34
15165,373,27,487.75,1,2,3,Lost Customers,12
15167,321,41,163.0,1,3,1,Others,13
15168,26,5,106.56,4,1,1,New Customers,41
15171,325,7,1034.5,1,1,4,Lost Customers,11
15172,9,110,1624.05,5,4,4,Loyal Customers,54
15174,323,11,135.75,1,1,1,Lost Customers,11
15175,72,23,224.14,2,2,1,Lost Customers,22
15178,260,3,40.5,1,1,1,Lost Customers,11
15179,18,95,2186.2,4,4,5,Loyal Customers,44
15180,367,6,87.5,1,1,1,Lost Customers,11
15181,66,18,680.28,3,2,3,Others,32
15182,154,29,622.85,2,2,3,Lost Customers,22
15184,29,63,406.76,4,4,2,Loyal Customers,44
15185,70,21,310.62,3,2,2,Others,32
15186,14,19,411.41,4,2,2,New Customers,42
15187,2,93,4670.08,5,4,5,Loyal Customers,54
15189,1,232,15802.14,5,5,5,Champions,55
15192,120,51,1044.32,2,3,4,Others,23
15193,61,19,499.32,3,2,3,Others,32
15194,3,326,7521.17,5,5,5,Champions,55
15195,3,1,3861.0,5,1,5,New Customers,51
15197,9,36,656.44,5,3,3,Others,53
15198,92,10,193.64,2,1,1,Lost Customers,21
15199,59,13,1268.7,3,1,4,Others,31
15201,79,97,927.84,2,4,4,At Risk,24
15203,26,142,1827.8,4,5,4,Loyal Customers,45
15204,357,9,316.58,1,1,2,Lost Customers,11
15205,85,38,648.8299999999999,2,3,3,Others,23
15206,10,9,420.29999999999995,5,1,2,New Customers,51
15208,1,43,867.62,5,3,3,Others,53
15210,225,20,331.18,1,2,2,Lost Customers,12
15211,60,52,894.4100000000001,3,3,3,Others,33
15212,239,7,88.94999999999999,1,1,1,Lost Customers,11
15213,319,25,325.05,1,2,2,Lost Customers,12
15214,2,110,1661.44,5,4,4,Loyal Customers,54
15215,45,43,615.99,3,3,3,Others,33
15216,88,2,96.6,2,1,1,Lost Customers,21
15218,11,166,5756.89,5,5,5,Champions,55
15219,176,9,305.75,2,1,2,Lost Customers,21
15220,52,119,1758.92,3,4,4,Others,34
15221,366,11,114.1,1,1,1,Lost Customers,11
15222,319,5,585.0,1,1,3,Lost Customers,11
15223,226,32,454.90000000000003,1,3,2,Others,13
15224,358,16,310.48,1,2,2,Lost Customers,12
15225,234,23,409.40000000000003,1,2,2,Lost Customers,12
15226,311,8,154.41,1,1,1,Lost Customers,11
15227,37,58,1219.4,3,3,4,Others,33
15228,66,126,3376.96,3,5,5,Others,35
15230,239,23,429.6,1,2,2,Lost Customers,12
15232,113,31,612.06,2,3,3,Others,23
15234,277,14,197.0,1,1,1,Lost Customers,11
15235,218,143,2247.51,1,5,5,At Risk,15
15236,299,15,321.05,1,2,2,Lost Customers,12
15237,2,99,1412.32,5,4,4,Loyal Customers,54
15238,29,52,1056.54,4,3,4,Others,43
15239,10,52,764.34,5,3,3,Others,53
15240,45,83,1685.57,3,4,4,Others,34
15241,67,111,1738.59,3,4,4,Others,34
15243,74,22,316.68,2,2,2,Lost Customers,22
15244,65,34,631.57,3,3,3,Others,33
15245,134,89,2515.84,2,4,5,At Risk,24
15246,238,33,514.15,1,3,3,Others,13
15247,122,6,356.0,2,1,2,Lost Customers,21
15249,32,358,6657.36,4,5,5,Loyal Customers,45
15251,9,121,10327.11,5,4,5,Loyal Customers,54
15252,36,44,740.78,3,3,3,Others,33
15253,16,55,915.3,4,3,4,Others,43
15254,127,18,300.36,2,2,2,Lost Customers,22
15255,67,47,890.85,3,3,3,Others,33
15256,149,6,98.45,2,1,1,Lost Customers,21
15257,281,8,232.14999999999998,1,1,1,Lost Customers,11
15258,169,34,623.16,2,3,3,Others,23
15260,100,78,1780.77,2,4,4,At Risk,24
15261,135,19,254.82,2,2,2,Lost Customers,22
15262,324,10,178.95000000000002,1,1,1,Lost Customers,11
15263,107,12,156.51,2,1,1,Lost Customers,21
